match_group_id,match_group_size,match_group_sources,duplicate_status,exact_duplicate_size,recommended_action,is_real_gig_guess,needs_review,review_reason,normalized_date,normalized_time,normalized_venue_key,source_family,source_file,source_row,source_segment,source_status,source_calendar,calendar_event_id,gig_bucket,venue_name,event_name,address_or_location,place_id,original_date,original_time,raw_text
G0106,4,current_sheet_past_gigs; facebook_chronological; google_calendar_export,cross_source_match_or_duplicate,1,Same likely gig appears in multiple sources; keep one canonical event,yes,,,2025-07-27,13:00,brew kettle brunswick center brunswick,current_sheet_past_gigs,assets/data/jddm-venues.csv,387,6,Played in the Past,,,past,The Brew Kettle Brunswick,2025-07-27 1:00pm ET | COMPLETED | Brew Kettle Brunswick | 0ue41qd5foabjbu696nv5rd95l@google.com,"5288 Center Rd, Brunswick, OH, 44212",the-brew-kettle-brunswick-brunswick-oh-44212,2025-07-27 1:00pm ET | COMPLETED | Brew Kettle Brunswick | 0ue41qd5foabjbu696nv5rd95l@google.com,2025-07-27 1:00pm ET | COMPLETED | Brew Kettle Brunswick | 0ue41qd5foabjbu696nv5rd95l@google.com,2025-07-27 1:00pm ET | COMPLETED | Brew Kettle Brunswick | 0ue41qd5foabjbu696nv5rd95l@google.com
G0106,4,current_sheet_past_gigs; facebook_chronological; google_calendar_export,cross_source_match_or_duplicate,1,Same likely gig appears in multiple sources; keep one canonical event,yes,,,2025-07-27,,justdeedeemusic brew kettle brunswick center brunswick,facebook_chronological,data/staged/JustDeeDeeMusic Chronological Events V2.csv,108,,COMPLETED,,,past,"5288 Center Rd, Brunswick, OH 44212",JustDeeDeeMusic Live @ The Brew Kettle Brunswick,"5288 Center Rd, Brunswick, OH 44212",,"Sunday, July 27, 2025",Not Listed,"Sunday, July 27, 2025 | Not Listed | JustDeeDeeMusic Live @ The Brew Kettle Brunswick | 5288 Center Rd, Brunswick, OH 44212"
G0106,4,current_sheet_past_gigs; facebook_chronological; google_calendar_export,cross_source_match_or_duplicate,1,Same likely gig appears in multiple sources; keep one canonical event,yes,,,2025-07-27,13:00,brew kettle brunswick brew kettle brunswick,google_calendar_export,data/staged/jddm-calendar-gigs.csv,73,,COMPLETED,justdeedeemusic@gmail.com,0ue41qd5foabjbu696nv5rd95l@google.com,past,Brew Kettle Brunswick,Brew Kettle Brunswick,,,2025-07-27,1:00pm,2025-07-27 | 1:00pm | COMPLETED | Brew Kettle Brunswick | Brew Kettle Brunswick
G0107,4,current_sheet_past_gigs; facebook_chronological; google_calendar_export,cross_source_match_or_duplicate,1,Same likely gig appears in multiple sources; keep one canonical event,yes,,,2025-08-01,,village inn longacre ln chippewa lake,current_sheet_past_gigs,assets/data/jddm-venues.csv,439,7,Booked,,,past,The Village Inn,2025-08-01,"5875 Longacre Ln, Chippewa Lake, OH, 44215",the-village-inn-chippewa-lake-oh-44215,2025-08-01,2025-08-01,2025-08-01
G0107,4,current_sheet_past_gigs; facebook_chronological; google_calendar_export,cross_source_match_or_duplicate,1,Same likely gig appears in multiple sources; keep one canonical event,yes,,,2025-08-01,20:00,village inn longacre ln chippewa lake,current_sheet_past_gigs,assets/data/jddm-venues.csv,439,8,Booked,,,past,The Village Inn,2025-08-01 8:00pm ET | COMPLETED | Village Inn | 1o37oqov62fmdb92r0r476676p@google.com,"5875 Longacre Ln, Chippewa Lake, OH, 44215",the-village-inn-chippewa-lake-oh-44215,2025-08-01 8:00pm ET | COMPLETED | Village Inn | 1o37oqov62fmdb92r0r476676p@google.com,2025-08-01 8:00pm ET | COMPLETED | Village Inn | 1o37oqov62fmdb92r0r476676p@google.com,2025-08-01 8:00pm ET | COMPLETED | Village Inn | 1o37oqov62fmdb92r0r476676p@google.com
G0107,4,current_sheet_past_gigs; facebook_chronological; google_calendar_export,cross_source_match_or_duplicate,1,Same likely gig appears in multiple sources; keep one canonical event,yes,,,2025-08-01,,justdeedeemusic village inn longacre ln chippewa lake,facebook_chronological,data/staged/JustDeeDeeMusic Chronological Events V2.csv,109,,COMPLETED,,,past,"5875 Longacre Ln, Chippewa Lake, OH 44215",JustDeeDeeMusic Live @ The Village Inn,"5875 Longacre Ln, Chippewa Lake, OH 44215",,"Friday, August 01, 2025",Not Listed,"Friday, August 01, 2025 | Not Listed | JustDeeDeeMusic Live @ The Village Inn | 5875 Longacre Ln, Chippewa Lake, OH 44215"
G0107,4,current_sheet_past_gigs; facebook_chronological; google_calendar_export,cross_source_match_or_duplicate,1,Same likely gig appears in multiple sources; keep one canonical event,yes,,,2025-08-01,20:00,village inn village inn,google_calendar_export,data/staged/jddm-calendar-gigs.csv,74,,COMPLETED,justdeedeemusic@gmail.com,1o37oqov62fmdb92r0r476676p@google.com,past,Village Inn,Village Inn,,,2025-08-01,8:00pm,2025-08-01 | 8:00pm | COMPLETED | Village Inn | Village Inn
G0108,1,facebook_chronological,unique_single_source,1,Facebook-only dated gig; keep as historical source unless disproven,yes,,,2025-08-02,,justdeedeemusic lazy pinapple lazy pineapple,facebook_chronological,data/staged/JustDeeDeeMusic Chronological Events V2.csv,110,,COMPLETED,,,past,The Lazy Pineapple,JustDeeDeeMusic Live @ The Lazy Pinapple,The Lazy Pineapple,,"Saturday, August 02, 2025",Not Listed,"Saturday, August 02, 2025 | Not Listed | JustDeeDeeMusic Live @ The Lazy Pinapple | The Lazy Pineapple"
G0269,1,current_sheet_past_gigs,unique_single_source,1,Current sheet-only gig entry; review source cell if it affects totals,yes,,,2025-08-02,,lazy pineapple lake suite ashtabula,current_sheet_past_gigs,assets/data/jddm-venues.csv,410,1,Played in the Past,,,past,The Lazy Pineapple,2025-08-02 | COMPLETED | JustDeeDeeMusic Live @ The Lazy Pinapple | The Lazy Pineapple | historical-2025-08-02-the-lazy-pinapple-justdeedeemusic-live-the-lazy-pinapple-110,"5205 Lake Rd W suite b, Ashtabula, OH, 44004",the-lazy-pineapple-ashtabula-oh-44004,2025-08-02 | COMPLETED | JustDeeDeeMusic Live @ The Lazy Pinapple | The Lazy Pineapple | historical-2025-08-02-the-lazy-pinapple-justdeedeemusic-live-the-lazy-pinapple-110,2025-08-02 | COMPLETED | JustDeeDeeMusic Live @ The Lazy Pinapple | The Lazy Pineapple | historical-2025-08-02-the-lazy-pinapple-justdeedeemusic-live-the-lazy-pinapple-110,2025-08-02 | COMPLETED | JustDeeDeeMusic Live @ The Lazy Pinapple | The Lazy Pineapple | historical-2025-08-02-the-lazy-pinapple-justdeedeemusic-live-the-lazy-pinapple-110
G0109,4,current_sheet_past_gigs; facebook_chronological; google_calendar_export,cross_source_match_or_duplicate,1,Same likely gig appears in multiple sources; keep one canonical event,yes,,,2025-08-09,,lorain center shipyard wy lorain,current_sheet_past_gigs,assets/data/jddm-venues.csv,245,1,Booked,,,past,Lorain Brewing Company and Event Center,2025-08-09,"500 Shipyard Wy, Lorain, OH, 44052",lorain-brewing-company-and-event-center-lorain-oh-44052,2025-08-09,2025-08-09,2025-08-09
G0109,4,current_sheet_past_gigs; facebook_chronological; google_calendar_export,cross_source_match_or_duplicate,1,Same likely gig appears in multiple sources; keep one canonical event,yes,,,2025-08-09,11:00,second saturdays downtown lorain broadway lorain,current_sheet_past_gigs,assets/data/jddm-venues.csv,511,1,Played in the Past,,,past,Second Saturdays - Downtown Lorain,2025-08-09 11:00am ET | COMPLETED | Lorain Summer Market | 7aqosovt6ih884tpnbipo2m4ft@google.com,"404 Broadway, Lorain, OH, 44052",second-saturdays-downtown-lorain-oh-44052-1740,2025-08-09 11:00am ET | COMPLETED | Lorain Summer Market | 7aqosovt6ih884tpnbipo2m4ft@google.com,2025-08-09 11:00am ET | COMPLETED | Lorain Summer Market | 7aqosovt6ih884tpnbipo2m4ft@google.com,2025-08-09 11:00am ET | COMPLETED | Lorain Summer Market | 7aqosovt6ih884tpnbipo2m4ft@google.com
G0109,4,current_sheet_past_gigs; facebook_chronological; google_calendar_export,cross_source_match_or_duplicate,1,Same likely gig appears in multiple sources; keep one canonical event,yes,,,2025-08-09,,justdeedeemusic second saturdays downtown lorain broadway lorain united states,facebook_chronological,data/staged/JustDeeDeeMusic Chronological Events V2.csv,111,,COMPLETED,,,past,"404 Broadway, Lorain, OH 44052-1740, United States",JustDeeDeeMusic Live @ Second Saturdays - Downtown Lorain,"404 Broadway, Lorain, OH 44052-1740, United States",,"Saturday, August 09, 2025",Not Listed,"Saturday, August 09, 2025 | Not Listed | JustDeeDeeMusic Live @ Second Saturdays - Downtown Lorain | 404 Broadway, Lorain, OH 44052-1740, United States"
G0109,4,current_sheet_past_gigs; facebook_chronological; google_calendar_export,cross_source_match_or_duplicate,1,Same likely gig appears in multiple sources; keep one canonical event,yes,,,2025-08-09,11:00,lorain summer lorain summer,google_calendar_export,data/staged/jddm-calendar-gigs.csv,75,,COMPLETED,justdeedeemusic@gmail.com,7aqosovt6ih884tpnbipo2m4ft@google.com,past,Lorain Summer Market,Lorain Summer Market,,,2025-08-09,11:00am,2025-08-09 | 11:00am | COMPLETED | Lorain Summer Market | Lorain Summer Market
G0110,3,current_sheet_past_gigs; facebook_chronological; google_calendar_export,cross_source_match_or_duplicate,1,Same likely gig appears in multiple sources; keep one canonical event,yes,,,2025-08-15,19:00,brighten cleve mass copley,current_sheet_past_gigs,assets/data/jddm-venues.csv,68,3,Booked,,,past,Brighten Brewing Company,2025-08-15 7:00pm ET | COMPLETED | Brighton Brewing | 5a4qrhi39af95d1d1u0knen45b@google.com,"1374 S Cleve-Mass Rd, Copley, OH, 44321",brighten-brewing-company-copley-oh-44321,2025-08-15 7:00pm ET | COMPLETED | Brighton Brewing | 5a4qrhi39af95d1d1u0knen45b@google.com,2025-08-15 7:00pm ET | COMPLETED | Brighton Brewing | 5a4qrhi39af95d1d1u0knen45b@google.com,2025-08-15 7:00pm ET | COMPLETED | Brighton Brewing | 5a4qrhi39af95d1d1u0knen45b@google.com
G0110,3,current_sheet_past_gigs; facebook_chronological; google_calendar_export,cross_source_match_or_duplicate,1,Same likely gig appears in multiple sources; keep one canonical event,yes,,,2025-08-15,,justdeedeemusic brighten cleve mass copley,facebook_chronological,data/staged/JustDeeDeeMusic Chronological Events V2.csv,112,,COMPLETED,,,past,"1374 S Cleve-Mass Rd, Copley, OH 44321",JustDeeDeeMusic Live @ Brighten Brewing Company,"1374 S Cleve-Mass Rd, Copley, OH 44321",,"Friday, August 15, 2025",Not Listed,"Friday, August 15, 2025 | Not Listed | JustDeeDeeMusic Live @ Brighten Brewing Company | 1374 S Cleve-Mass Rd, Copley, OH 44321"
G0110,3,current_sheet_past_gigs; facebook_chronological; google_calendar_export,cross_source_match_or_duplicate,1,Same likely gig appears in multiple sources; keep one canonical event,yes,,,2025-08-15,19:00,brighton brighton,google_calendar_export,data/staged/jddm-calendar-gigs.csv,76,,COMPLETED,justdeedeemusic@gmail.com,5a4qrhi39af95d1d1u0knen45b@google.com,past,Brighton Brewing,Brighton Brewing,,,2025-08-15,7:00pm,2025-08-15 | 7:00pm | COMPLETED | Brighton Brewing | Brighton Brewing
G0111,4,current_sheet_past_gigs; facebook_chronological; google_calendar_export,cross_source_match_or_duplicate,1,Same likely gig appears in multiple sources; keep one canonical event,yes,,,2025-08-17,,das weinhaus erhart litchfield,current_sheet_past_gigs,assets/data/jddm-venues.csv,126,30,Booked,,,past,Das Weinhaus,2025-08-17,"3232 Erhart Rd, Litchfield, OH, 44253",das-weinhaus-litchfield-oh-44253,2025-08-17,2025-08-17,2025-08-17
G0111,4,current_sheet_past_gigs; facebook_chronological; google_calendar_export,cross_source_match_or_duplicate,1,Same likely gig appears in multiple sources; keep one canonical event,yes,,,2025-08-17,14:00,das weinhaus erhart litchfield,current_sheet_past_gigs,assets/data/jddm-venues.csv,126,31,Booked,,,past,Das Weinhaus,2025-08-17 2:00pm ET | COMPLETED | Das Weinhaus | 6b119g9gsd59rkhsocjdgebck0@google.com,"3232 Erhart Rd, Litchfield, OH, 44253",das-weinhaus-litchfield-oh-44253,2025-08-17 2:00pm ET | COMPLETED | Das Weinhaus | 6b119g9gsd59rkhsocjdgebck0@google.com,2025-08-17 2:00pm ET | COMPLETED | Das Weinhaus | 6b119g9gsd59rkhsocjdgebck0@google.com,2025-08-17 2:00pm ET | COMPLETED | Das Weinhaus | 6b119g9gsd59rkhsocjdgebck0@google.com
G0111,4,current_sheet_past_gigs; facebook_chronological; google_calendar_export,cross_source_match_or_duplicate,1,Same likely gig appears in multiple sources; keep one canonical event,yes,,,2025-08-17,,justdeedeemusic das weinhaus erhart litchfield,facebook_chronological,data/staged/JustDeeDeeMusic Chronological Events V2.csv,113,,COMPLETED,,,past,"3232 Erhart Rd, Litchfield, OH 44253",JustDeeDeeMusic Live @ Das Weinhaus,"3232 Erhart Rd, Litchfield, OH 44253",,"Sunday, August 17, 2025",Not Listed,"Sunday, August 17, 2025 | Not Listed | JustDeeDeeMusic Live @ Das Weinhaus | 3232 Erhart Rd, Litchfield, OH 44253"
G0111,4,current_sheet_past_gigs; facebook_chronological; google_calendar_export,cross_source_match_or_duplicate,1,Same likely gig appears in multiple sources; keep one canonical event,yes,,,2025-08-17,14:00,das weinhaus das weinhaus,google_calendar_export,data/staged/jddm-calendar-gigs.csv,77,,COMPLETED,justdeedeemusic@gmail.com,6b119g9gsd59rkhsocjdgebck0@google.com,past,Das Weinhaus,Das Weinhaus,,,2025-08-17,2:00pm,2025-08-17 | 2:00pm | COMPLETED | Das Weinhaus | Das Weinhaus
G0195,1,google_calendar_export,unique_single_source,1,Calendar-only completed gig; review against Facebook/history,yes,,,2025-08-20,18:00,styx styx,google_calendar_export,data/staged/jddm-calendar-gigs.csv,78,,COMPLETED,justdeedeemusic@gmail.com,2b2qs55he720h3ll9mep68h2el@google.com,past,Styx,Styx,,,2025-08-20,6:00pm,2025-08-20 | 6:00pm | COMPLETED | Styx | Styx
G0196,1,google_calendar_export,unique_single_source,1,Exclude from gig count unless manually confirmed,no,yes,"Calendar row looks private, proposed, all-day tour, travel, or placeholder",2025-08-20,18:00,private private,google_calendar_export,data/staged/jddm-calendar-gigs.csv,79,,COMPLETED,JDDM Web Events,3q6l7tutdk2gu3ishe9s6sk5ho@google.com,past,Private Event,JDDM 2025 Scheduled Private Event,,,2025-08-20,6:00pm,2025-08-20 | 6:00pm | COMPLETED | Private Event | JDDM 2025 Scheduled Private Event
G0112,4,current_sheet_past_gigs; facebook_chronological; google_calendar_export,cross_source_match_or_duplicate,1,Same likely gig appears in multiple sources; keep one canonical event,yes,,,2025-08-22,,old fish house huron old fish house huron,current_sheet_past_gigs,assets/data/jddm-venues.csv,512,1,Played in the Past,,,past,"Old Fish House Huron, Old Fish House Huron",2025-08-22,OH,old-fish-house-huron-old-fish-house-huron,2025-08-22,2025-08-22,2025-08-22
G0112,4,current_sheet_past_gigs; facebook_chronological; google_calendar_export,cross_source_match_or_duplicate,2,Same likely gig appears in multiple sources; keep one canonical event,yes,,,2025-08-22,18:00,old fish house huron old fish house huron,current_sheet_past_gigs,assets/data/jddm-venues.csv,512,2,Played in the Past,,,past,"Old Fish House Huron, Old Fish House Huron",2025-08-22 6:00pm ET | COMPLETED | Old Fish House-Huron | 34n8jc8r805212u5dhedipp29f@google.com,OH,old-fish-house-huron-old-fish-house-huron,2025-08-22 6:00pm ET | COMPLETED | Old Fish House-Huron | 34n8jc8r805212u5dhedipp29f@google.com,2025-08-22 6:00pm ET | COMPLETED | Old Fish House-Huron | 34n8jc8r805212u5dhedipp29f@google.com,2025-08-22 6:00pm ET | COMPLETED | Old Fish House-Huron | 34n8jc8r805212u5dhedipp29f@google.com
G0112,4,current_sheet_past_gigs; facebook_chronological; google_calendar_export,cross_source_match_or_duplicate,1,Same likely gig appears in multiple sources; keep one canonical event,yes,,,2025-08-22,,justdeedeemusic old fish house huron old fish house huron,facebook_chronological,data/staged/JustDeeDeeMusic Chronological Events V2.csv,114,,COMPLETED,,,past,Old Fish House Huron,JustDeeDeeMusic Live @ Old Fish House Huron,Old Fish House Huron,,"Friday, August 22, 2025",Not Listed,"Friday, August 22, 2025 | Not Listed | JustDeeDeeMusic Live @ Old Fish House Huron | Old Fish House Huron"
G0112,4,current_sheet_past_gigs; facebook_chronological; google_calendar_export,cross_source_match_or_duplicate,2,Same likely gig appears in multiple sources; keep one canonical event,yes,,,2025-08-22,18:00,old fish house huron old fish house huron,google_calendar_export,data/staged/jddm-calendar-gigs.csv,80,,COMPLETED,justdeedeemusic@gmail.com,34n8jc8r805212u5dhedipp29f@google.com,past,Old Fish House-Huron,Old Fish House-Huron,,,2025-08-22,6:00pm,2025-08-22 | 6:00pm | COMPLETED | Old Fish House-Huron | Old Fish House-Huron
G0113,4,current_sheet_past_gigs; facebook_chronological; google_calendar_export,cross_source_match_or_duplicate,1,Same likely gig appears in multiple sources; keep one canonical event,yes,,,2025-08-23,,bummin beaver washington chagrin falls,current_sheet_past_gigs,assets/data/jddm-venues.csv,74,4,Booked,,,past,Bummin' Beaver Brewery,2025-08-23,"11610 E Washington St, Chagrin Falls, OH, 44023",bummin-beaver-brewery-chagrin-falls-oh-44023,2025-08-23,2025-08-23,2025-08-23
G0113,4,current_sheet_past_gigs; facebook_chronological; google_calendar_export,cross_source_match_or_duplicate,1,Same likely gig appears in multiple sources; keep one canonical event,yes,,,2025-08-23,18:00,bummin beaver washington chagrin falls,current_sheet_past_gigs,assets/data/jddm-venues.csv,74,5,Booked,,,past,Bummin' Beaver Brewery,2025-08-23 6:00pm ET | COMPLETED | Bummin' Beaver Brewery | 11610 E Washington St,"11610 E Washington St, Chagrin Falls, OH, 44023",bummin-beaver-brewery-chagrin-falls-oh-44023,2025-08-23 6:00pm ET | COMPLETED | Bummin' Beaver Brewery | 11610 E Washington St,2025-08-23 6:00pm ET | COMPLETED | Bummin' Beaver Brewery | 11610 E Washington St,2025-08-23 6:00pm ET | COMPLETED | Bummin' Beaver Brewery | 11610 E Washington St
G0113,4,current_sheet_past_gigs; facebook_chronological; google_calendar_export,cross_source_match_or_duplicate,1,Same likely gig appears in multiple sources; keep one canonical event,yes,,,2025-08-23,,justdeedeemusic bummin beaver washington chagrin falls,facebook_chronological,data/staged/JustDeeDeeMusic Chronological Events V2.csv,115,,COMPLETED,,,past,"11610 E Washington St, Chagrin Falls, OH 44023",JustDeeDeeMusic Live @ Bummin' Beaver Brewery,"11610 E Washington St, Chagrin Falls, OH 44023",,"Saturday, August 23, 2025",Not Listed,"Saturday, August 23, 2025 | Not Listed | JustDeeDeeMusic Live @ Bummin' Beaver Brewery | 11610 E Washington St, Chagrin Falls, OH 44023"
G0113,4,current_sheet_past_gigs; facebook_chronological; google_calendar_export,cross_source_match_or_duplicate,1,Same likely gig appears in multiple sources; keep one canonical event,yes,,,2025-08-23,18:00,bummin beaver bummin beaver washington chagrin falls,google_calendar_export,data/staged/jddm-calendar-gigs.csv,81,,COMPLETED,justdeedeemusic@gmail.com,15sm57qqqrk3g95dcuqgr5lmmr@google.com,past,Bummin' Beaver Brewery,Bummin' Beaver Brewery,"11610 E Washington St, Chagrin Falls, OH 44023",,2025-08-23,6:00pm,"2025-08-23 | 6:00pm | COMPLETED | Bummin' Beaver Brewery | Bummin' Beaver Brewery | 11610 E Washington St, Chagrin Falls, OH 44023"
